NDE Bearing Temperature Value in c_mean;NDE Bearing Temperature Value in c_sd;NDE Bearing Temperature Value in c_range;NDE Bearing Temperature Value in c_skew;NDE Bearing Temperature Value in c_kurt;NDE Bearing Temperature Value in c_max;NDE Bearing Temperature Value in c_min;NDE Bearing Temperature Value in c_q95;NDE Bearing Temperature Value in c_q90;NDE Bearing Temperature Value in c_q80;DE Bearing TemperatureValue in c_mean;DE Bearing TemperatureValue in c_sd;DE Bearing TemperatureValue in c_range;DE Bearing TemperatureValue in c_skew;DE Bearing TemperatureValue in c_kurt;DE Bearing TemperatureValue in c_max;DE Bearing TemperatureValue in c_min;DE Bearing TemperatureValue in c_q95;DE Bearing TemperatureValue in c_q90;DE Bearing TemperatureValue in c_q80;NDE X-Vibration Value_mean;NDE X-Vibration Value_sd;NDE X-Vibration Value_range;NDE X-Vibration Value_skew;NDE X-Vibration Value_kurt;NDE X-Vibration Value_max;NDE X-Vibration Value_min;NDE X-Vibration Value_q95;NDE X-Vibration Value_q90;NDE X-Vibration Value_q80;NDE Y-Vibration Value_mean;NDE Y-Vibration Value_sd;NDE Y-Vibration Value_range;NDE Y-Vibration Value_skew;NDE Y-Vibration Value_kurt;NDE Y-Vibration Value_max;NDE Y-Vibration Value_min;NDE Y-Vibration Value_q95;NDE Y-Vibration Value_q90;NDE Y-Vibration Value_q80;DE X-Vibration Value_mean;DE X-Vibration Value_sd;DE X-Vibration Value_range;DE X-Vibration Value_skew;DE X-Vibration Value_kurt;DE X-Vibration Value_max;DE X-Vibration Value_min;DE X-Vibration Value_q95;DE X-Vibration Value_q90;DE X-Vibration Value_q80;DE Y-Vibration Value_mean;DE Y-Vibration Value_sd;DE Y-Vibration Value_range;DE Y-Vibration Value_skew;DE Y-Vibration Value_kurt;DE Y-Vibration Value_max;DE Y-Vibration Value_min;DE Y-Vibration Value_q95;DE Y-Vibration Value_q90;DE Y-Vibration Value_q80;Fault_lag
46.45250956;1.585409165;7.598876953;-1.823865036;2.712885553;47.89733887;40.29846191;47.79663086;47.69592285;47.49755859;51.16626485;1.280526362;6.097412109;-1.812980012;3.068424853;52.39562988;46.29821777;52.29797363;52.29797363;52.09655762;1.309235891;0.61678514;2.931213379;1.004316027;0.270262631;3.498840332;0.567626953;2.601623535;2.362060547;1.6746521;1.335837046;0.592659614;3.020477295;0.870384515;0.371010594;3.558349609;0.537872314;2.365074158;2.062988281;1.853942871;1.253452301;0.507613196;2.871704102;1.075070835;0.823016418;3.439331055;0.567626953;2.243041992;2.003479004;1.644897461;1.960353851;0.84853372;4.216766357;0.780677148;0.133753315;5.053710938;0.83694458;3.259277344;2.990722656;2.721405029;FALSE
46.83083089;0.853246049;3.799438477;-1.322299095;1.477428791;47.89733887;44.09790039;47.79663086;47.69592285;47.49755859;51.41875203;0.726987318;3.198242188;-0.601484167;-0.468772786;52.39562988;49.1973877;52.29797363;52.29797363;52.09655762;1.321698507;0.623932172;2.931213379;0.968688011;0.176237953;3.498840332;0.567626953;2.603111267;2.392578125;1.734161377;1.34410731;0.583723752;3.020477295;0.753174597;0.101100105;3.558349609;0.537872314;2.244529724;2.062988281;1.853942871;1.260181427;0.512005961;2.871704102;1.037007089;0.686588681;3.439331055;0.567626953;2.244529724;2.006454468;1.6746521;1.972166697;0.836368497;4.216766357;0.690467409;-0.080350797;5.053710938;0.83694458;3.229522705;2.990722656;2.721405029;FALSE
46.95480347;0.59515496;2.401733398;-0.346367062;-1.048317608;47.89733887;45.49560547;47.79663086;47.69592285;47.49755859;51.42344666;0.705442731;2.398681641;-0.398156594;-1.147903872;52.39562988;49.99694824;52.29797363;52.29797363;52.09655762;1.312328339;0.625937326;2.931213379;0.970442337;0.151783203;3.498840332;0.567626953;2.603111267;2.365112305;1.734161377;1.342610677;0.584108678;2.90145874;0.697537717;-0.131926129;3.439331055;0.537872314;2.243041992;2.062988281;1.88369751;1.251005809;0.516914515;2.871704102;1.056245066;0.69580825;3.439331055;0.567626953;2.244529724;2.033233643;1.680603027;1.969880422;0.838820485;4.216766357;0.677675777;-0.175934503;5.053710938;0.83694458;3.201255798;2.990722656;2.751159668;FALSE
46.91798401;0.64069503;2.301025391;-0.392709647;-1.095244686;47.89733887;45.59631348;47.79663086;47.69592285;47.49755859;51.30826314;0.813458109;2.600097656;-0.308208074;-1.415723127;52.39562988;49.79553223;52.29797363;52.29797363;52.09655762;1.314173381;0.627024849;2.931213379;0.965659361;0.162220167;3.498840332;0.567626953;2.631378174;2.365112305;1.734161377;1.351985931;0.580531607;2.90145874;0.635542181;-0.239956054;3.439331055;0.537872314;2.212524414;2.033233643;1.88369751;1.250956217;0.520384745;2.871704102;1.061022626;0.707564869;3.439331055;0.567626953;2.272796631;2.006454468;1.6746521;1.97964859;0.832580146;4.216766357;0.628070937;-0.281848488;5.053710938;0.83694458;3.201255798;2.960205078;2.751159668;FALSE
46.79175822;0.743399309;2.499389648;-0.257414457;-1.367547872;47.89733887;45.39794922;47.79663086;47.69592285;47.49755859;51.12691752;0.88918519;2.697753906;0.002529384;-1.585635476;52.39562988;49.69787598;52.29797363;52.29797363;52.09655762;1.301709493;0.625411496;2.931213379;1.001453664;0.253296069;3.498840332;0.567626953;2.631378174;2.362060547;1.6746521;1.3478508;0.58005839;2.841186523;0.589224886;-0.423109888;3.379058838;0.537872314;2.212524414;2.033233643;1.88369751;1.237998962;0.519470663;2.871704102;1.110298971;0.843417766;3.439331055;0.567626953;2.272796631;2.003479004;1.644897461;1.972324371;0.833584199;3.94821167;0.594864695;-0.470268261;4.78515625;0.83694458;3.20274353;2.960205078;2.751159668;FALSE
46.61073303;0.796773042;2.600097656;0.046320691;-1.445969837;47.89733887;45.29724121;47.79663086;47.69592285;47.49755859;50.90572103;0.917814633;2.798461914;0.332821315;-1.410996999;52.39562988;49.59716797;52.29797363;52.29797363;52.09655762;1.310180664;0.632588407;2.931213379;1.007235405;0.312432373;3.498840332;0.567626953;2.631378174;2.362060547;1.710357666;1.35213089;0.58187007;2.841186523;0.565190946;-0.455158392;3.379058838;0.537872314;2.243041992;2.033233643;1.88369751;1.244281769;0.526141306;2.871704102;1.119400286;0.927118287;3.439331055;0.567626953;2.272796631;2.006454468;1.644897461;1.977067312;0.835785657;3.94821167;0.577493256;-0.491154124;4.78515625;0.83694458;3.20274353;2.960205078;2.757110596;FALSE
46.3885498;0.807839568;2.801513672;0.301392;-1.253334682;47.89733887;45.0958252;47.69592285;47.5982666;47.29614258;50.64782206;0.862099783;2.899169922;0.639853371;-0.935127876;52.39562988;49.49645996;52.19726563;52.09655762;51.59606934;1.321294149;0.637092985;2.931213379;0.958253324;0.19540419;3.498840332;0.567626953;2.631378174;2.362060547;1.740112305;1.366339366;0.579617717;2.811431885;0.474223148;-0.675947636;3.349304199;0.537872314;2.243041992;2.036209106;1.88369751;1.25500234;0.530625694;2.871704102;1.06865075;0.798437316;3.439331055;0.567626953;2.244529724;2.036209106;1.680603027;1.997657776;0.832148231;3.858184814;0.484740285;-0.711567392;4.695129395;0.83694458;3.20274353;2.990722656;2.780914307;FALSE
46.03822327;1.023287995;6.201171875;-1.180773484;3.301518865;47.89733887;41.69616699;47.49755859;47.29614258;46.91650391;50.33565267;0.802773791;4.1015625;0.397750948;-0.20061557;52.29797363;48.19641113;51.89819336;51.59606934;51.09558105;1.308462466;0.655657052;3.469085693;0.878134521;0.146648402;3.498840332;0.029754639;2.643280029;2.386474609;1.75201416;1.352413732;0.589890792;3.319549561;0.406213797;-0.593915455;3.349304199;0.029754639;2.212524414;2.033233643;1.88369751;1.247088784;0.539244554;3.409576416;0.985941973;0.718055159;3.439331055;0.029754639;2.243041992;2.036209106;1.704406738;1.95387474;0.861587557;4.665374756;0.346269576;-0.527240931;4.695129395;0.029754639;3.140258789;2.960205078;2.751159668;FALSE
45.29290771;1.979553171;8.700561523;-1.935831774;2.889623809;47.49755859;38.79699707;47.19848633;46.90643311;46.49658203;49.84944153;1.152851441;5.697631836;-1.488949137;2.448714707;51.59606934;45.8984375;51.29699707;51.09558105;50.61767578;1.301974767;0.648918094;3.469085693;0.856924574;0.137768888;3.498840332;0.029754639;2.631378174;2.362060547;1.734161377;1.340034871;0.590684843;3.319549561;0.341611353;-0.54197713;3.349304199;0.029754639;2.212524414;2.033233643;1.88369751;1.234111823;0.536255804;3.409576416;0.880471795;0.596431925;3.439331055;0.029754639;2.243041992;2.027282715;1.6746521;1.91246771;0.881292004;4.665374756;0.207507286;-0.492208181;4.695129395;0.029754639;3.109741211;2.942352295;2.751159668;FALSE
44.42323812;2.747912623;9.50012207;-1.355444297;0.251977722;47.19848633;37.69836426;46.7956543;46.49658203;46.19750977;49.22947693;1.711294801;6.597900391;-1.492394528;0.957263613;51.09558105;44.49768066;50.79650879;50.60791016;50.39672852;1.300566021;0.672933986;3.469085693;0.899327652;0.206418236;3.498840332;0.029754639;2.670288086;2.410430908;1.740112305;1.339137403;0.623118771;3.559112549;0.586768782;0.040242893;3.588867188;0.029754639;2.402992249;2.062988281;1.88369751;1.24065705;0.562248894;3.409576416;0.999324365;0.977920367;3.439331055;0.029754639;2.283210754;2.062988281;1.704406738;1.906405533;0.922739879;5.442810059;0.423345981;-0.01559285;5.472564697;0.029754639;3.310623169;2.972412109;2.751159668;FALSE
43.84375509;2.808804122;8.999633789;-0.910265512;-0.796927609;46.69799805;37.69836426;46.39587402;46.19750977;45.99609375;48.81397502;1.780382495;6.198120117;-0.999520645;-0.479345634;50.69580078;44.49768066;50.49743652;50.39672852;50.11779785;1.316608005;0.66726835;3.349304199;0.81224437;0.115570244;3.379058838;0.029754639;2.691650391;2.392578125;1.74621582;1.358735826;0.626011839;3.559112549;0.475052704;-0.097292609;3.588867188;0.029754639;2.408943176;2.062988281;1.88369751;1.254141914;0.563945981;3.319549561;0.87385863;0.740562775;3.349304199;0.029754639;2.30255127;2.062988281;1.704406738;1.936378232;0.930173564;5.442810059;0.297387982;-0.158609784;5.472564697;0.029754639;3.316574097;2.990722656;2.780914307;FALSE
43.05693054;3.104295175;9.201049805;-0.50553024;-1.446160243;46.59729004;37.39624023;46.09680176;45.99609375;45.79772949;48.28831482;1.973170196;6.100463867;-0.610248478;-1.253809716;50.39672852;44.29626465;50.19836426;50.10772705;49.99694824;1.279082553;0.671322957;3.349304199;0.84313379;0.270855253;3.379058838;0.029754639;2.673339844;2.386474609;1.6746521;1.293269458;0.663010392;3.559112549;0.437359267;-0.012576389;3.588867188;0.029754639;2.386550903;2.062988281;1.88369751;1.218479977;0.578837636;3.319549561;0.880583981;0.973576086;3.349304199;0.029754639;2.30255127;2.021331787;1.614379883;1.818646022;0.98673708;5.442810059;0.302950919;-0.137086977;5.472564697;0.029754639;3.291282654;2.960205078;2.751159668;TRUE
42.36243693;3.159003656;9.100341797;-0.169184546;-1.638405431;46.19750977;37.09716797;45.8984375;45.79772949;45.59631348;47.79830424;2.071435636;6.301879883;-0.299219056;-1.488393311;50.19836426;43.89648438;50.09765625;49.99694824;49.89624023;1.323058842;0.683810229;3.588867188;0.803487072;0.322932079;3.618621826;0.029754639;2.719917297;2.392578125;1.728210449;1.34712336;0.705915427;4.306793213;0.644090702;0.990027768;4.336547852;0.029754639;2.542114258;2.093505859;1.88369751;1.268579563;0.601805231;3.559112549;0.851483409;1.045064281;3.588867188;0.029754639;2.362060547;2.093505859;1.686553955;1.888191204;1.046926338;6.45980835;0.495636852;0.819083097;6.489562988;0.029754639;3.367156982;2.990722656;2.780914307;TRUE
41.7649587;3.017311437;8.898925781;0.166899551;-1.564232052;45.99609375;37.09716797;45.79772949;45.59631348;45.49560547;47.40361023;1.983353834;6.201171875;0.036377495;-1.501067174;50.09765625;43.89648438;49.99694824;49.89624023;49.69787598;1.304156064;0.697982655;3.588867188;0.762153692;0.349829298;3.618621826;0.029754639;2.71396637;2.392578125;1.704406738;1.308486041;0.744163618;4.306793213;0.62835657;0.910308228;4.336547852;0.029754639;2.542114258;2.093505859;1.88369751;1.246564461;0.624021887;3.559112549;0.772078276;1.03323611;3.588867188;0.029754639;2.362060547;2.093505859;1.650848389;1.781661654;1.123775512;6.45980835;0.494633274;0.581023165;6.489562988;0.029754639;3.364181519;2.990722656;2.751159668;TRUE
40.97632345;2.929268892;8.801269531;0.515571699;-1.221119814;45.8984375;37.09716797;45.69702148;45.49560547;45.1965332;46.86200968;1.955996137;6.100463867;0.33651957;-1.29234399;49.99694824;43.89648438;49.79553223;49.7076416;49.49645996;1.298788565;0.737928633;3.588867188;0.664409164;0.161059763;3.618621826;0.029754639;2.737770081;2.422332764;1.74621582;1.305359432;0.780117493;4.306793213;0.638424123;0.822597871;4.336547852;0.029754639;2.571868896;2.126235962;1.88369751;1.238517068;0.670440228;3.559112549;0.638463249;0.719075898;3.588867188;0.029754639;2.389068604;2.123260498;1.710357666;1.742528859;1.176788865;6.45980835;0.535492924;0.509738273;6.489562988;0.029754639;3.403396606;3.002624512;2.751159668;TRUE
40.13705953;2.684340436;8.599853516;0.85085878;-0.47411343;45.69702148;37.09716797;45.39794922;45.1965332;42.09594727;46.24401855;1.90836135;6.399536133;0.50603001;-0.807719943;49.79553223;43.39599609;49.69787598;49.49645996;48.19641113;1.270003208;0.762738424;3.588867188;0.500596664;-0.000916848;3.618621826;0.029754639;2.700576782;2.422332764;1.710357666;1.316847368;0.827535925;4.306793213;0.594118078;0.66986851;4.336547852;0.029754639;2.844161987;2.182769775;1.913452148;1.206410956;0.712179431;3.559112549;0.479072954;0.413741978;3.588867188;0.029754639;2.452087402;2.123260498;1.704406738;1.716499944;1.251575133;6.45980835;0.534855148;0.333527901;6.489562988;0.029754639;3.594551086;3.020477295;2.817077637;TRUE
39.31577555;2.17238289;8.599853516;1.147006569;0.790055691;45.69702148;37.09716797;44.50271606;42.09594727;40.99731445;45.60030619;1.716640833;6.500244141;0.533820824;-0.391979343;49.59716797;43.09692383;49.2980957;48.19641113;46.7956543;1.162309284;0.79794985;3.588867188;0.641504531;0.160853792;3.618621826;0.029754639;2.696113586;2.338485718;1.602478027;1.216568947;0.88874689;4.306793213;0.874380729;0.923962809;4.336547852;0.029754639;3.023452759;2.102432251;1.88369751;1.104999889;0.764551209;3.559112549;0.618527235;0.415449112;3.588867188;0.029754639;2.506103516;2.003479004;1.584625244;1.486874121;1.315735797;6.45980835;0.905070605;0.827371521;6.489562988;0.029754639;3.749847412;2.95425415;2.661132813;TRUE
38.63516235;1.473057034;4.998779297;0.708542267;-0.74935905;42.09594727;37.09716797;41.49780273;40.99731445;40.0970459;45.00283305;1.396870368;5.099487305;0.161822876;-1.183434669;48.19641113;43.09692383;47.09777832;46.7956543;46.41601563;1.192072196;0.82611573;3.588867188;0.550213775;0.042217754;3.618621826;0.029754639;2.74520874;2.440185547;1.644897461;1.287824054;0.935042909;4.306793213;0.775886199;0.585809201;4.336547852;0.029754639;3.151855469;2.224578857;1.913452148;1.100082397;0.817278688;3.559112549;0.553227206;0.10445624;3.588867188;0.029754639;2.585334778;2.141189575;1.584625244;1.56181042;1.388631513;6.45980835;0.830363226;0.526115161;6.489562988;0.029754639;4.112243652;3.050231934;2.721405029;TRUE
38.39135742;1.395053754;4.998779297;1.107703318;0.050329528;42.09594727;37.09716797;41.39709473;40.70800781;39.69726563;44.62926737;1.291946622;4.000854492;0.3540019;-1.273313847;47.09777832;43.09692383;46.7956543;46.59729004;46.01623535;1.174326889;0.832080909;3.588867188;0.552619387;0.013326305;3.618621826;0.029754639;2.736282349;2.422332764;1.644897461;1.317778088;0.925494752;4.306793213;0.781875505;0.636240095;4.336547852;0.029754639;3.169822693;2.242660522;1.913452148;1.091858343;0.82010713;3.559112549;0.554263096;0.088572652;3.588867188;0.029754639;2.571868896;2.123260498;1.584625244;1.610762236;1.384669177;6.45980835;0.799566249;0.520888889;6.489562988;0.029754639;4.187011719;3.050231934;2.751159668;TRUE
38.34202067;1.391520021;4.998779297;1.212955914;0.240372475;42.09594727;37.09716797;41.39709473;40.70800781;39.69726563;44.45805359;1.318270897;4.000854492;0.635180765;-1.124046135;47.09777832;43.09692383;46.7956543;46.59729004;46.01623535;1.152136566;0.807943665;3.588867188;0.364451034;-0.145460895;3.618621826;0.029754639;2.655639648;2.200775146;1.608734131;1.29052648;0.896956431;4.306793213;0.622262366;0.793008007;4.336547852;0.029754639;2.833366394;2.138137817;1.913452148;1.01704171;0.803826934;3.559112549;0.418191067;-0.243774706;3.588867188;0.029754639;2.362060547;2.003479004;1.572723389;1.449700225;1.361289576;6.45980835;0.765648602;0.458800563;6.489562988;0.029754639;3.238525391;2.936401367;2.703552246;TRUE
38.07047017;1.05452348;4.699707031;1.637036487;2.278505492;41.796875;37.09716797;40.50186157;39.69726563;38.4979248;44.16572571;1.099804533;3.799438477;1.028504415;-0.240387627;46.8963623;43.09692383;46.49658203;46.09680176;45.1965332;1.000661214;0.849390898;3.588867188;0.587814776;-0.082026064;3.618621826;0.029754639;2.503128052;2.003479004;1.584625244;1.171176534;0.996856997;4.306793213;0.899484061;0.86514705;4.336547852;0.029754639;3.110122681;2.062988281;1.88369751;0.860998604;0.841600395;3.559112549;0.723098666;-0.082507742;3.588867188;0.029754639;2.362060547;1.860046387;1.554870605;1.155140715;1.398402972;6.45980835;1.306766532;1.62539288;6.489562988;0.029754639;3.199577332;2.856063843;2.51159668;TRUE
38.07503255;1.029883779;4.699707031;1.678001151;2.664248694;41.796875;37.09716797;40.50186157;39.50592041;38.4979248;44.02264404;1.02257799;3.799438477;1.468039567;1.014096564;46.8963623;43.09692383;46.49658203;45.8984375;44.59838867;1.039038764;0.845279823;3.588867188;0.539822552;-0.072021441;3.618621826;0.029754639;2.543525696;2.003479004;1.584625244;1.41775197;0.940250358;4.306793213;0.867679737;1.227447093;4.336547852;0.029754639;3.235702515;2.191696167;1.931762695;0.896247415;0.84453108;3.559112549;0.65942207;-0.141424641;3.588867188;0.029754639;2.362060547;1.931762695;1.554870605;1.244157614;1.429727177;6.45980835;1.176689453;1.291558421;6.489562988;0.029754639;3.355102539;2.870941162;2.565917969;FALSE
38.00354513;0.860843947;4.699707031;1.867375215;4.865908755;41.796875;37.09716797;39.69726563;38.4979248;38.4979248;43.86201986;0.866697091;3.799438477;1.951692428;3.139345599;46.8963623;43.09692383;46.10183716;45.1965332;43.99719238;0.06459554;0.085235415;0.388336182;3.16885636;9.731448873;0.41809082;0.029754639;0.200119019;0.131454468;0.059509277;0.092468262;0.124924108;0.388336182;1.84126817;1.849284257;0.41809082;0.029754639;0.337409973;0.256729126;0.095367432;0.062761809;0.082004025;0.41885376;3.480160554;11.99767404;0.448608398;0.029754639;0.222549438;0.089263916;0.059509277;0.054369475;0.089284394;0.62789917;5.762037642;34.5645999;0.657653809;0.029754639;0.089263916;0.071411133;0.059509277;FALSE
37.83383179;0.499712408;1.400756836;-0.123747016;-1.504172536;38.4979248;37.09716797;38.4979248;38.4979248;38.3972168;43.59353638;0.411477954;2.099609375;1.517818598;2.887582022;45.1965332;43.09692383;44.49768066;43.99719238;43.79577637;0.036839076;0.015650035;0.059509277;2.149110824;3.659097017;0.089263916;0.029754639;0.059509277;0.059509277;0.029754639;0.029754639;0;0;0;-3;0.029754639;0.029754639;0.029754639;0.029754639;0.029754639;0.039956229;0.018741518;0.059509277;1.635793219;1.375019052;0.089263916;0.029754639;0.089263916;0.059509277;0.059509277;0.03657341;0.015171442;0.059509277;2.175548434;3.856828716;0.089263916;0.029754639;0.059509277;0.059509277;0.029754639;FALSE
37.82700602;0.494211204;1.400756836;-0.092597253;-1.463302305;38.4979248;37.09716797;38.4979248;38.4979248;38.3972168;43.42349752;0.314887309;1.501464844;-0.466261105;-0.133796676;43.99719238;42.49572754;43.89648438;43.79577637;43.69812012;0.03786954;0.01834598;0.059509277;2.077008426;2.806238185;0.089263916;0.029754639;0.087776184;0.059509277;0.029754639;0.029754639;0;0;0;-3;0.029754639;0.029754639;0.029754639;0.029754639;0.029754639;0.041325887;0.02017787;0.059509277;1.475717097;0.727805054;0.089263916;0.029754639;0.089263916;0.074386597;0.059509277;0.038475826;0.017480055;0.059509277;1.865554892;2.288203834;0.089263916;0.029754639;0.089263916;0.059509277;0.059509277;FALSE
37.8214976;0.503735378;1.699829102;-0.14914153;-1.374336358;38.4979248;36.7980957;38.4979248;38.4979248;38.3972168;43.2871755;0.462922807;1.998901367;-0.991595884;0.520519065;43.89648438;41.89758301;43.89648438;43.79577637;43.69812012;0.039672852;0.019836426;0.059509277;1.75;1.5;0.089263916;0.029754639;0.089263916;0.068435669;0.047607422;0.029754639;0;0;0;-3;0.029754639;0.029754639;0.029754639;0.029754639;0.029754639;0.040499369;0.02002494;0.059509277;1.60752253;1.082378275;0.089263916;0.029754639;0.089263916;0.074386597;0.059509277;0.038534696;0.017328243;0.059509277;1.835783054;2.219337153;0.089263916;0.029754639;0.089263916;0.059509277;0.059509277;FALSE
37.76664734;0.598756965;2.200317383;-0.5815781;-0.639270198;38.4979248;36.29760742;38.4979248;38.4979248;38.3972168;43.13480123;0.662331139;2.398681641;-0.999692615;-0.084666661;43.89648438;41.49780273;43.89648438;43.79577637;43.69812012;0.035333633;0.015669815;0.059509277;2.737955431;6.13727435;0.089263916;0.029754639;0.066947937;0.044631958;0.029754639;0.029754639;0;0;0;-3;0.029754639;0.029754639;0.029754639;0.029754639;0.029754639;0.041013151;0.021154658;0.059509277;1.56166244;0.781190484;0.089263916;0.029754639;0.089263916;0.089263916;0.059509277;0.039352909;0.01754148;0.059509277;1.65823712;1.632453656;0.089263916;0.029754639;0.087776184;0.059509277;0.059509277;FALSE
37.64795431;0.768994403;2.600097656;-0.754116569;-0.673072874;38.4979248;35.89782715;38.4979248;38.4979248;38.3972168;42.94951884;0.865384178;2.798461914;-0.791339377;-0.792577738;43.89648438;41.09802246;43.89648438;43.79577637;43.69812012;0.038255964;0.017525931;0.059509277;1.926018199;2.477508651;0.089263916;0.029754639;0.069923401;0.059509277;0.041656494;0.029754639;0;0;0;-3;0.029754639;0.029754639;0.029754639;0.029754639;0.029754639;0.042152405;0.021473561;0.059509277;1.401036653;0.357333333;0.089263916;0.029754639;0.089263916;0.089263916;0.059509277;0.039080719;0.017211346;0.059509277;1.685558337;1.764205205;0.089263916;0.029754639;0.080337524;0.059509277;0.059509277;FALSE
37.46308899;0.95409341;2.899169922;-0.5763884;-1.16216759;38.4979248;35.59875488;38.4979248;38.4979248;38.3972168;42.7130483;1.050607021;3.198242188;-0.505789154;-1.279200523;43.89648438;40.69824219;43.89648438;43.79577637;43.69812012;0.044631958;0.021039707;0.059509277;1.060660172;-0.25;0.089263916;0.029754639;0.089263916;0.074386597;0.059509277;0.029754639;0;0;0;-3;0.029754639;0.029754639;0.029754639;0.029754639;0.029754639;0.042978923;0.021552946;0.059509277;1.290305805;0.110034602;0.089263916;0.029754639;0.089263916;0.089263916;0.059509277;0.038974386;0.01700244;0.059509277;1.68617;1.795986146;0.089263916;0.029754639;0.074386597;0.059509277;0.059509277;FALSE
37.22003174;1.099340744;3.100585938;-0.273797797;-1.498921909;38.4979248;35.39733887;38.4979248;38.4979248;38.3972168;42.4267985;1.192128397;3.500366211;-0.207963628;-1.50140694;43.89648438;40.39611816;43.89648438;43.79577637;43.69812012;0.040912628;0.018842973;0.059509277;1.461165452;0.897621859;0.089263916;0.029754639;0.08480072;0.059509277;0.059509277;0.034713745;0.011088899;0.029754639;1.788854382;1.2;0.059509277;0.029754639;0.052070618;0.044631958;0.029754639;0.042724609;0.022138394;0.059509277;1.340754432;0.131507383;0.089263916;0.029754639;0.089263916;0.089263916;0.059509277;0.039424896;0.018083747;0.089263916;2.029162969;4.238174994;0.119018555;0.029754639;0.060997009;0.059509277;0.059509277;FALSE
36.92370097;1.173091323;3.302001953;0.038875799;-1.543045836;38.4979248;35.19592285;38.4979248;38.4979248;38.29650879;42.08531698;1.254666763;3.698730469;0.069372817;-1.481718077;43.89648438;40.19775391;43.79577637;43.79577637;43.59741211;0.041656494;0.018818486;0.059509277;1.328156617;0.58;0.089263916;0.029754639;0.083312988;0.059509277;0.059509277;0.035705566;0.011901855;0.029754639;1.5;0.25;0.059509277;0.029754639;0.05355835;0.047607422;0.035705566;0.04181733;0.021276588;0.059509277;1.443284338;0.481795918;0.089263916;0.029754639;0.089263916;0.089263916;0.059509277;0.03786954;0.016619596;0.089263916;2.331423094;6.136616815;0.119018555;0.029754639;0.059509277;0.059509277;0.059509277;FALSE
36.58251953;1.165829231;3.601074219;0.300261198;-1.356995045;38.4979248;34.89685059;38.3972168;38.29650879;37.99743652;41.70822144;1.238942114;3.897094727;0.294675031;-1.293890368;43.79577637;39.89868164;43.69812012;43.59741211;43.09692383;0.041040881;0.018181157;0.059509277;1.374886865;0.772627693;0.089263916;0.029754639;0.077362061;0.059509277;0.059509277;0.036366781;0.012370185;0.029754639;1.33630621;-0.214285714;0.059509277;0.029754639;0.059509277;0.059509277;0.041656494;0.04181733;0.021276588;0.059509277;1.443284338;0.481795918;0.089263916;0.029754639;0.089263916;0.089263916;0.059509277;0.04032094;0.020344523;0.119781494;2.682852073;9.297624164;0.149536133;0.029754639;0.059509277;0.059509277;0.059509277;FALSE
36.22362264;1.093446332;3.698730469;0.494674199;-1.040092248;38.3972168;34.69848633;38.19580078;37.99743652;37.39624023;41.32076518;1.159614595;3.900146484;0.461215357;-1.008259363;43.59741211;39.69726563;43.40103149;43.09692383;42.49572754;0.040912628;0.017837279;0.059509277;1.359876613;0.775047259;0.089263916;0.029754639;0.072898865;0.059509277;0.059509277;0.036366781;0.012370185;0.029754639;1.33630621;-0.214285714;0.059509277;0.029754639;0.059509277;0.059509277;0.041656494;0.040499369;0.02002494;0.059509277;1.60752253;1.082378275;0.089263916;0.029754639;0.089263916;0.074386597;0.059509277;0.041130152;0.022122329;0.119781494;2.565467307;7.592930112;0.149536133;0.029754639;0.077362061;0.059509277;0.059509277;TRUE
36.07204183;1.055602906;4.998779297;0.772789583;-0.037388287;39.69726563;34.69848633;37.89672852;37.59765625;37.09716797;41.14392598;1.120253849;5.001831055;0.724135504;-0.136016016;44.59838867;39.59655762;43.09692383;42.69714355;42.19665527;0.866239365;0.816381215;2.900695801;0.511033345;-0.69165655;2.930450439;0.029754639;2.464294434;1.812133789;1.554870605;1.434131697;1.150331012;5.861663818;1.41714881;3.092365482;5.891418457;0.029754639;3.379440308;2.751159668;2.003479004;0.829162598;0.786554754;2.780914307;0.457761415;-0.845457925;2.810668945;0.029754639;2.350387573;1.722259521;1.470947266;0.90601231;1.484816207;8.134460449;2.088415535;5.000148008;8.164215088;0.029754639;3.489837646;3.020477295;1.614379883;TRUE
36.3443807;1.645390292;6.597900391;1.571858894;1.703434486;41.29638672;34.69848633;40.69824219;39.20684814;37.09716797;41.45176697;1.780120619;6.900024414;1.548798668;1.566257613;46.49658203;39.59655762;45.99609375;44.6081543;42.19665527;1.031234741;0.801780525;3.11050415;0.532051912;-0.171658319;3.140258789;0.029754639;2.662658691;1.985702515;1.560821533;1.398077244;1.03409164;5.861663818;1.523012383;3.575991759;5.891418457;0.029754639;3.31653595;2.505645752;1.943969727;0.988437162;0.733308738;2.900695801;0.301461873;-0.444506883;2.930450439;0.029754639;2.332305908;2.003479004;1.495361328;1.189648858;1.495307785;8.134460449;1.606697542;3.190640731;8.164215088;0.029754639;3.66607666;3.068084717;2.643432617;TRUE
